name,manufacturer
다이아시스비산(탄산수소나트륨),한국휴텍스제약(주)
팜페인이부연질캡슐(이부프로펜),이연제약(주)
일동세파클러수화물캡슐500밀리그램(수출용),일동제약(주)
넥스콜린정30밀리그램(니세르골린),(주)종근당
아리탈정(아세클로페낙),일양약품(주)
리나그립정(리나글립틴),(주)종근당
오렌시아서브큐프리필드시린지125밀리그램(아바타셉트),(유)한국비엠에스제약
에산부톨정125밀리그램(에탐부톨염산염)(수출용),(주)종근당
조인쿨카타플라스마(수출용)(살리실산메칠)(수출명:별첨),신신제약(주)
제놀푸로탑플라스타(플루르비프로펜),(주)녹십자
삼양아트로핀주사제,삼양화학공업(주)
리큐어현탁액,대원제약(주)
아데노피주(아데노신트리포스페이트이나트륨삼수화물),(주)중헌제약
티모플주(싸이모신알파1),한국유나이티드제약(주)
플러스디알레드론정,한국휴텍스제약(주)
한풍감초엑스산,(유)한풍제약
더블유뮨액,경진제약(주)
대한적십자사대구경북혈액원동결침전물제거혈장(동결침전물제거혈장),대한적십자사대구경북혈액원
히알루나주(프리필드)(히알루론산나트륨),(주)일화
로마릴크림(아모롤핀염산염),주식회사제뉴원사이언스
엑스자이드필름코팅정360밀리그램(데페라시록스),한국노바티스(주)
코디큐반정160/12.5mg,안국약품(주)
얼세메드정(라니티딘염산염)(수출용),(주)메디카코리아
트라리움주(베실산아트라쿠륨)(수출용)[수출명: Newtrium Inj.],대한뉴팜(주)
대웅바이오에페리손서방정(에페리손염산염),대웅바이오(주)
이브포프리믹스주(이부프로펜),주식회사제뉴원사이언스
플루아인점안액(플루오로메톨론),주식회사제뉴원사이언스
세프세파주2그램(세프트리악손나트륨수화물),(주)다산제약
디메릴정2밀리그램(글리메피리드)(수출명:LEPRI Tablet),(주)넥스팜코리아
아주시티콜린주,아주약품(주)
어의고첩카타플라스마(수출명: HERBAL PLASTER),신신제약(주)
리도카글액2%(리도카인염산염수화물),오스템파마주식회사
보일연고20%(아미노벤조산에틸)(수출용),태극제약(주)
"시타민정50/500밀리그램(시타글립틴인산염, 메트포르민염산염)",이연제약(주)
엑소덤패취(니코틴)(수출명:Exoderm),아이큐어(주)
글로엠정,(주)킵스바이오파마
뉴메트정500밀리그램(메트포르민염산염),하나제약(주)
원포솔점안액(디쿠아포솔나트륨)(1회용),하나제약(주)
젝스트프리필드펜주300마이크로그램(에피네프린타르타르산염),(주)비씨월드제약
"엠포진듀오서방정10/1000밀리그램(엠파글리플로진,메트포르민)",삼진제약(주)
그래서산5밀리그램(타다라필),안국약품(주)
케토플러스카타플라스마(케토프로펜),광동제약(주)
트리맥신연질캡슐(수출용),(주)서흥
이마벡정400밀리그램(이매티닙메실산염),(주)대웅제약
하이네콜정10밀리그램(베타네콜염화물),일양약품(주)
씨트페질정23밀리그램(도네페질염산염수화물),에이치엘비제약(주)
휴클로점안액(디클로페낙나트륨),(주)휴메딕스
알텐정400밀리그람(알벤다졸),초당약품공업(주)
아이원점안액,명문제약(주)
비코실린정,한솔신약(주)
포메딜주사(부플로메딜염산염)(수출용),(주)바이넥스
피알콜레칼시페롤주,(주)파마리서치
싸이파이정10밀리그램(아리피프라졸)(수출용),(주)종근당
"세프다임주1그램(세프타지딤수화물)(수출명:모다케민정주1그램,보령세프타지딤주1그램)",(주)보령
유메로정20/10mg,(주)킵스바이오파마
비알코시럽,㈜보령바이오파마
미케란정(카르테올롤염산염),한국오츠카제약(주)
지셀레카정100밀리그램(필고티닙말레산염),한국에자이(주)
베비움시럽(락툴로오즈농축액),제이더블유신약(주)
리나젠타정(리나글립틴),한국휴텍스제약(주)
경통환(소경활혈탕),(주)아이월드제약
폴리바마이신연고(수출용),신풍제약(주)
자카비정15밀리그램(룩소리티닙인산염),한국노바티스(주)
자누스정50밀리그램(시타글립틴인산염수화물),(주)화이트생명과학
"케이디유나제주75만단위(유로키나제)(수출용)(수출명:DukinaseInj.,SolokinaseInj.,UrokineInj.,Urothromb)",경동제약(주)
동양의료용이산화탄소,동양산업가스(주)
대한적십자사서울동부혈액원동결침전제제(동결침전제제),대한적십자사서울동부혈액원
보리아토정(아토르바스타틴칼슘삼수화물),경진제약(주)
아이월드갈근탕환,(주)아이월드제약
미니페정0.1밀리그램(데스모프레신아세트산염),대웅바이오(주)
리낙정5밀리그램(리나글립틴),(유)한풍제약
화이트디클로플라스타(디클로페낙나트륨),(주)화이트생명과학
크로나제정(칼리디노게나제),이연제약(주)
하일렌에스점안액0.18%(히알루론산나트륨)(1회용),(주)바이넥스
토르비스정(아토르바스타틴칼슘삼수화물),(주)퍼슨
뉴믹스탈삼중정,안국뉴팜(주)
린박탐주2.25g(피페라실린나트륨·타조박탐나트륨),신풍제약(주)
빔젤릭스오토인젝터주(비메키주맙),한국유씨비제약(주)
리박사반정15밀리그램(리바록사반),(주)하원제약
바실루비캡슐,건일바이오팜주식회사
한화쿼테아핀정100밀리그램(쿠에티아핀푸마르산염),한화제약(주)
에프실주(5-플루오로우라실),(주)보령
정우콜레칼시페롤주,정우신약(주)
덴타-씨캡슐(수출용),(주)셀릭스
그린관장약(농글리세린)(수출명:FIT-APO),(주)그린제약
암로비카에이치씨티정5/20/12.5밀리그램,동국제약(주)
유폴리오주(불활화폴리오백신(사빈주))(수출용),(주)엘지화학
노펜피록시캄겔(피록시캄),제이더블유중외제약(주)
이화의료용산소,이화산업가스주식회사
레프비오정20mg(레플루노미드),명문바이오(주)
브레시스주(슈가마덱스나트륨),주식회사케이에스제약
판토-에이내복액,삼성제약(주)
칸데암로정16/10밀리그램,신풍제약(주)
안티푸라민로션,(주)유한양행
본모어디정,알보젠코리아(주)
유영세페핌염산염수화물주1g(수출용),(주)유영제약
엠피돈서방정10mg(옥시코돈염산염)(수출용),명문제약(주)
덴드로프-쿨액(시클로피록스올아민),신신제약(주)
콕사바시럽(이노시플렉스),삼아제약(주)
칸데칸듀오정10/16밀리그램,대웅바이오(주)
멜브렉스정7.5밀리그람(멜록시캄),영진약품(주)
프라임엔테카비르정,한국프라임제약(주)
노바콘드로800정,주식회사 노바엠헬스케어
디에취덱스액0.15%1호액,대한약품공업(주)
조아케어로션1%(히드로코르티손),조아제약(주)
성광포비딘(포비돈요오드액10%),(주)퍼슨
소피아정10밀리그램(아토르바스타틴칼슘삼수화물),(주)한국피엠지제약
플라비토르정(클로피도그렐황산수소염),지엘파마(주)
마그젠트정,코스맥스파마(주)
장이더락산,광동제약(주)
파마아셀렌산나트륨주(아셀렌산나트륨오수화물),(주)한국파마
리피아토정20밀리그램(아토르바스타틴칼슘수화물),(주)보령바이오파마
콤비신주3그램,삼성제약(주)
알보젠레바미피드정,알보젠코리아(주)
"듀피젠트프리필드주200밀리그램(두필루맙,유전자재조합)",(주)사노피-아벤티스코리아
신텍스사청환,한국신텍스제약(주)
로로펜정60밀리그램(록소프로펜나트륨수화물),풍림무약(주)
칼디프라임정,주식회사 노바엠헬스케어
하이페질오디정5밀리그램(도네페질염산염수화물),현대약품(주)
메시마엑스산(상황),(주)한국신약
경방삼소음산(단미엑스혼합제),경방신약(주)
리나디엠정5밀리그램(리나글립틴),동화약품(주)
마이킨주500밀리그램(아미카신황산염)(수출용),대한뉴팜(주)
크레비스정1000/10밀리그램,국제약품(주)
포시플듀오서방정10/1000밀리그램,동화약품(주)
명인아미카신주500밀리그램(황산아미카신)(수출용),명인제약(주)
보령토파시티닙정5밀리그램(토파시티닙아스파르트산염),(주)보령
판테놀케어연고(D-판테놀),일동제약(주)
카트리신겔(수출용),(주)넥스팜코리아
셀미살탄정20밀리그램(텔미사르탄),(주)셀트리온제약
리도킨크림9.6%(리도카인)(수출명: SM Lido Cream 9.6%(Lidocaine)),오스틴제약(주)
대한적십자사서울중앙혈액원방사선조사농축혈소판(방사선조사농축혈소판),대한적십자사서울중앙혈액원
씨큐어리버액,경남제약(주)
대한적십자사광주전남혈액원백혈구여과제거적혈구(백혈구여과제거적혈구),대한적십자사광주광역시전라남도혈액원
케이몰액(시트룰린말산염),엔비케이제약(주)
푸리노신시럽(이노시플렉스),(주)종근당
"이스카도엠1밀리그램주사액[비스쿰알붐(아종:말리)수용성추출물(1→_x000D_
5)로써 5밀리그램]",(주)하스피케어
베라카인크림10.56%(리도카인)(수출용),(주)퍼슨
씨브이에스페인패드카타플라스마(수출용)(수출명: CVS Pain Pad),신신제약(주)
후리아민에이취.비.씨주,제이더블유중외제약(주)
레이헥솔주300(이오헥솔),일성아이에스(주)
뉴모사플드정(모사프리드시트르산염수화물),안국뉴팜(주)
비씨메토카르바몰주사,(주)비씨월드제약
푸마린주(푸르설티아민염산염),(주)라이트팜텍
트리플앤티바이오틱오리지널0.5온스(수출용),(주)에이프로젠바이오로직스
박테로신연고(무피로신)(수출명: KM MUPIROCIN Oint),주식회사제뉴원사이언스
타무날서방정0.4밀리그램(탐스로신염산염),(주)종근당
오코민주(도부타민염산염)(수출용),(주)오스코리아제약
하이셉트정10밀리그람(도네페질염산염수화물),영진약품(주)
코푸앤콜드릴리프어덜트디엠시럽,맥널티제약(주)
오라록신점안액(오플록사신),한국휴텍스제약(주)
모아프레쉬점안액(카르복시메틸셀룰로오스나트륨)(1회용),태극제약(주)
타놀큐정,성이바이오제약주식회사
프렌즈아이드롭아이스점안액,제이더블유중외제약(주)
시타폴엠정50/1000밀리그램,(주)마더스제약
게보린브이정(아세트아미노펜),삼진제약(주)
칼시베타연고,주식회사제뉴원사이언스
리코민주(염산린코마이신)(수출용),대한뉴팜(주)
코러스치모모둘린캡슐(1.Korus Thymomodulin Cap. 2.THYAMINE CAPSULE 3.Korusthyamine Capsule. 4.Ticodulin Capsule.)(수출용),한국코러스(주)
글리아스타연질캡슐(콜린알포세레이트),(주)대웅제약
"엠파맥스엠정12.5/500밀리그램(엠파글리플로진,메트포르민)",(주)종근당
대우에페리손정(에페리손염산염)(수출용),대우제약(주)
한신은교산엑스과립,(주)한국신약
인슈라타드HM주100단위/밀리리터(휴먼인슐린),노보노디스크제약(주)
노트롬액,대화제약(주)
롱맥스정10밀리그램(타다라필),케이엠에스제약(주)
"케논에스플라스타(케토프로펜) 수출명: 케논에스플라스타(Kenon-S Plaster), 케토플라스트패취(Ketoplast Patch), 케토밴드(Ketoband), 케토티디디에스 플라스타( Keto-TDDS Plaster), 케토덤플라스타(Ketoderm Plaster)",아이큐어(주)
디클로맥스플라스타(디클로페낙나트륨),신신제약(주)
엔제이모주(수팀리맙),(주)레코르다티코리아
테리나핀크림(테르비나핀염산염),시믹씨엠오코리아주식회사
옥실리프나잘스프레이 0.05%w/v(옥시메타졸린염산염)(수출용),조아제약(주)
녹더나설하정25마이크로그램(데스모프레신아세트산염),한국페링제약(주)
한신보중익기탕산(단미엑스혼합제),(주)한국신약
로사트플러스정,(주)하원제약
플레밍정625mg(아목시실린·클라불란산칼륨),(주)라이트팜텍
